program_id;fakulte_adi;puan_turu;burs_turu;genel_kontenjan;okul_birincisi_kontenjani;toplam_kontenjan;genel_kontenjana_yerlesen;okul_birincisi_kontenjanina_yerlesen;toplam_yerlesen;bos_kontenjan;ilk_yerlesme_orani;kayit_yaptirmayan;ek_yerlesen;ortalama_obp;ort_diploma_notu
100711179;Kumluca Sağlık Bilimleri Fakültesi;SAY;Ücretsiz;70;2;72;70;2;72;0;100;2;2;420.431;84.1
100790418;Manavgat Sosyal ve Beşeri Bilimler Fakültesi;EA;Ücretsiz;50;2;52;50;2;52;0;100;2;2;397.444;79.5
100790478;Manavgat Sosyal ve Beşeri Bilimler Fakültesi;EA;Ücretsiz;30;1;31;30;1;31;0;100;2;2;387.832;77.6
100711091;Manavgat Turizm Fakültesi;SÖZ;Ücretsiz;100;3;103;100;3;103;0;100;2;2;376.819;75.4
100730458;Manavgat Turizm Fakültesi;SÖZ;İÖ-Ücretli;80;2;82;80;2;82;0;100;1;1;372.522;74.5
100790327;Manavgat Turizm Fakültesi;SÖZ;Ücretsiz;50;2;52;52;0;52;0;100;4;3;342.164;68.4
100790329;Manavgat Turizm Fakültesi;EA;Ücretsiz;40;1;41;41;0;41;0;100;2;2;365.974;73.2
100711204;Manavgat Turizm Fakültesi;DİL;Ücretsiz;60;2;62;62;0;62;0;100;3;3;379.49;75.9
100790328;Manavgat Turizm Fakültesi;DİL;İÖ-Ücretli;50;2;52;52;0;52;0;100;2;2;369.406;73.9
100711107;Mimarlık Fakültesi;SAY;Ücretsiz;70;2;72;70;2;72;0;100;0;0;424.957;85
100710648;Mimarlık Fakültesi;SAY;Ücretsiz;90;3;93;90;3;93;0;100;0;0;437.104;87.4
100710296;Mimarlık Fakültesi;SAY;Ücretsiz;70;2;72;72;0;72;0;100;1;1;400.817;80.2
100711161;Mimarlık Fakültesi;SAY;Ücretsiz;70;2;72;72;0;72;0;100;2;2;389.014;77.8
100711046;Mühendislik Fakültesi;SAY;Ücretsiz;70;2;72;70;2;72;0;100;1;1;441.781;88.4
100710224;Mühendislik Fakültesi;SAY;Ücretsiz;30;1;31;8;0;8;23;25.8;0;1;411.527;82.3
100710436;Mühendislik Fakültesi;SAY;Ücretsiz;70;2;72;70;2;72;0;100;0;0;435.477;87.1
100730219;Mühendislik Fakültesi;SAY;İÖ-Ücretli;60;2;62;62;0;62;0;100;0;0;433.444;86.7
100710287;Mühendislik Fakültesi;SAY;Ücretsiz;70;2;72;72;0;72;0;100;2;2;420.201;84
100710233;Mühendislik Fakültesi;SAY;Ücretsiz;70;2;72;72;0;72;0;100;2;2;411.341;82.3
100710242;Mühendislik Fakültesi;SAY;Ücretsiz;20;1;21;2;0;2;19;9.5;1;0;394.875;79
100710251;Mühendislik Fakültesi;SAY;Ücretsiz;70;2;72;72;0;72;0;100;1;1;428.313;85.7
100790320;Sağlık Bilimleri Fakültesi;SAY;Ücretsiz;70;2;72;70;2;72;0;100;0;0;445.695;89.1
100710603;Sağlık Bilimleri Fakültesi;SAY;Ücretsiz;60;2;62;60;2;62;0;100;2;2;405.016;81
100711188;Serik İşletme Fakültesi;EA;Ücretsiz;60;2;62;62;0;62;0;100;3;3;368.818;73.8
100790414;Serik İşletme Fakültesi;EA;Ücretsiz;30;1;31;31;0;31;0;100;3;3;354.6;70.9
100790473;Spor Bilimleri Fakültesi;EA;Ücretsiz;60;2;62;61;1;62;0;100;7;7;365.881;73.2
100710427;Su Ürünleri Fakültesi;SAY;Ücretsiz;25;1;26;26;0;26;0;100;1;1;402.25;80.4
100710278;Tıp Fakültesi;SAY;Ücretsiz;280;7;287;280;7;287;0;100;0;0;476.94;95.4
100710815;Turizm Fakültesi;SÖZ;Ücretsiz;70;2;72;70;2;72;0;100;3;1;392.128;78.4
100711055;Turizm Fakültesi;SÖZ;Ücretsiz;50;2;52;50;2;52;0;100;1;1;343.543;68.7
100710799;Turizm Fakültesi;EA;Ücretsiz;70;2;72;70;2;72;0;100;4;4;385.516;77.1
100710851;Turizm Fakültesi;EA;Ücretsiz;50;2;52;50;2;52;0;100;4;3;382.078;76.4
100710869;Turizm Fakültesi;DİL;Ücretsiz;50;2;52;52;0;52;0;100;2;2;390.409;78.1
100790475;Uygulamalı Bilimler Fakültesi;EA;Ücretsiz;60;2;62;61;1;62;0;100;1;1;385.815;77.2
100790471;Uygulamalı Bilimler Fakültesi;EA;Ücretsiz;1;0;1;1;0;1;0;100;0;0;442.084;88.4
100711116;Uygulamalı Bilimler Fakültesi;EA;Ücretsiz;60;2;62;62;0;62;0;100;2;2;364.265;72.9
100730413;Uygulamalı Bilimler Fakültesi;EA;İÖ-Ücretli;40;1;41;41;0;41;0;100;2;2;361.121;72.2
100790469;Uygulamalı Bilimler Fakültesi;EA;Ücretsiz;50;2;52;52;0;52;0;100;3;3;359.968;72
100711125;Uygulamalı Bilimler Fakültesi;EA;Ücretsiz;60;2;62;61;1;62;0;100;2;2;393.969;78.8
100730422;Uygulamalı Bilimler Fakültesi;EA;İÖ-Ücretli;50;2;52;52;0;52;0;100;0;0;380.489;76.1
100711134;Uygulamalı Bilimler Fakültesi;EA;Ücretsiz;60;2;62;60;2;62;0;100;1;1;393.852;78.8
100730431;Uygulamalı Bilimler Fakültesi;EA;İÖ-Ücretli;60;2;62;61;1;62;0;100;0;0;386.564;77.3
100710481;Ziraat Fakültesi;SAY;Ücretsiz;40;1;41;41;0;41;0;100;0;0;415.179;83
100710499;Ziraat Fakültesi;SAY;Ücretsiz;40;1;41;40;1;41;0;100;1;1;421.037;84.2
100710506;Ziraat Fakültesi;EA;Ücretsiz;35;1;36;36;0;36;0;100;2;0;386.392;77.3
100711064;Ziraat Fakültesi;EA;Ücretsiz;1;0;1;1;0;1;0;100;0;0;431;86.2
100711019;Ziraat Fakültesi;SAY;Ücretsiz;35;1;36;36;0;36;0;100;0;0;379.789;76
100711082;Ziraat Fakültesi;SAY;Ücretsiz;35;1;36;36;0;36;0;100;1;1;411.649;82.3
100710524;Ziraat Fakültesi;SAY;Ücretsiz;30;1;31;31;0;31;0;100;0;0;385.684;77.1
100710551;Ziraat Fakültesi;SAY;Ücretsiz;40;1;41;41;0;41;0;100;2;2;402.136;80.4
100711152;Ziraat Fakültesi;SAY;Ücretsiz;1;0;1;1;0;1;0;100;0;0;425;85
100710533;Ziraat Fakültesi;SAY;Ücretsiz;40;1;41;41;0;41;0;100;2;2;409.866;82
100710542;Ziraat Fakültesi;SAY;Ücretsiz;40;1;41;41;0;41;0;100;1;1;397.316;79.5
100810126;Eğitim Fakültesi;SAY;Ücretsiz;40;1;41;41;0;41;0;100;1;1;418.978;83.8
100810189;Eğitim Fakültesi;SAY;Ücretsiz;50;2;52;50;2;52;0;100;1;1;449.021;89.8
100810347;Eğitim Fakültesi;SÖZ;Ücretsiz;60;2;62;60;2;62;0;100;0;0;391.779;78.4
100890064;Eğitim Fakültesi;SÖZ;Ücretsiz;60;2;62;60;2;62;0;100;0;0;395.348;79.1
100810205;Eğitim Fakültesi;EA;Ücretsiz;80;2;82;80;2;82;0;100;2;2;418.038;83.6
100810135;Eğitim Fakültesi;EA;Ücretsiz;50;2;52;51;1;52;0;100;1;1;418.876;83.8
100810144;Eğitim Fakültesi;SÖZ;Ücretsiz;50;2;52;52;0;52;0;100;2;2;382.134;76.4
100810462;Eğitim Fakültesi;SÖZ;Ücretsiz;40;1;41;40;1;41;0;100;0;0;394.105;78.8
100810092;Fen-Edebiyat Fakültesi;SAY;Ücretsiz;20;1;21;21;0;21;0;100;1;1;395.589;79.1
100890070;Fen-Edebiyat Fakültesi;SAY;Ücretsiz;50;2;52;52;0;52;0;100;1;1;388.587;77.7
100810356;Fen-Edebiyat Fakültesi;EA;Ücretsiz;20;1;21;21;0;21;0;100;1;1;371.197;74.2
100890063;Fen-Edebiyat Fakültesi;DİL;Ücretsiz;60;2;62;62;0;62;0;100;0;0;392.606;78.5
100810162;Fen-Edebiyat Fakültesi;SAY;Ücretsiz;50;2;52;52;0;52;0;100;2;2;393.009;78.6
100810365;Fen-Edebiyat Fakültesi;EA;Ücretsiz;50;2;52;52;0;52;0;100;1;1;374.808;75
100810171;Fen-Edebiyat Fakültesi;SÖZ;Ücretsiz;60;2;62;62;0;62;0;100;6;6;343.111;68.6
100810286;Fen-Edebiyat Fakültesi;SÖZ;Ücretsiz;60;2;62;62;0;62;0;100;3;3;375.748;75.1
100810268;İktisadi ve İdari Bilimler Fakültesi;EA;Ücretsiz;30;1;31;31;0;31;0;100;4;4;366.188;73.2
100810011;İktisadi ve İdari Bilimler Fakültesi;EA;Ücretsiz;30;1;31;31;0;31;0;100;3;3;360.071;72
100810435;İktisadi ve İdari Bilimler Fakültesi;EA;Ücretsiz;60;2;62;62;0;62;0;100;2;2;369.538;73.9
100810471;İktisadi ve İdari Bilimler Fakültesi;EA;Ücretsiz;80;2;82;82;0;82;0;100;3;3;364.953;73
100810498;İktisadi ve İdari Bilimler Fakültesi;EA;Ücretsiz;40;1;41;41;0;41;0;100;1;1;360.53;72.1
100810374;İktisadi ve İdari Bilimler Fakültesi;EA;Ücretsiz;60;2;62;62;0;62;0;100;2;2;363.571;72.7
100810532;İletişim Fakültesi;SÖZ;Ücretsiz;60;2;62;62;0;62;0;100;6;6;339.169;67.8
100890059;İletişim Fakültesi;SÖZ;Ücretsiz;60;2;62;62;0;62;0;100;5;5;354.935;71
100810426;İslami İlimler Fakültesi;SÖZ;Ücretsiz;120;3;123;122;1;123;0;100;1;1;383.029;76.6
100830281;İslami İlimler Fakültesi;SÖZ;İÖ-Ücretli;100;3;103;103;0;103;0;100;1;1;362.768;72.6
100810523;Mimarlık ve Tasarım Fakültesi;SAY;Ücretsiz;60;2;62;62;0;62;0;100;1;1;409.72;81.9
100810311;Mühendislik Fakültesi;SAY;Ücretsiz;70;2;72;64;0;64;8;88.9;1;8;396.779;79.4
100810383;Mühendislik Fakültesi;SAY;Ücretsiz;60;2;62;62;0;62;0;100;2;2;402.389;80.5
100810214;Mühendislik Fakültesi;SAY;Ücretsiz;20;1;21;1;0;1;20;4.8;0;0;409.2;81.8
100810047;Mühendislik Fakültesi;SAY;Ücretsiz;40;1;41;1;0;1;40;2.4;0;0;352;70.4
100810065;Mühendislik Fakültesi;SAY;Ücretsiz;30;1;31;7;0;7;24;22.6;1;0;394.789;79
100890057;Sağlık Bilimleri Fakültesi;SAY;Ücretsiz;60;2;62;60;2;62;0;100;2;2;401.309;80.3
100890058;Sağlık Bilimleri Fakültesi;SAY;İÖ-Ücretli;40;1;41;41;0;41;0;100;0;0;383.218;76.6
100810505;Sağlık Bilimleri Fakültesi;SAY;Ücretsiz;100;3;103;100;3;103;0;100;5;5;430.421;86.1
100810514;Sağlık Bilimleri Fakültesi;EA;Ücretsiz;80;2;82;81;1;82;0;100;3;3;374.981;75
100810541;Tıp Fakültesi;SAY;Ücretsiz;80;2;82;80;2;82;0;100;0;0;468.364;93.7
100890060;Turizm Fakültesi;DİL;Ücretsiz;40;1;41;41;0;41;0;100;0;0;368.179;73.6
100810408;veteriner Fakültesi;SAY;Ücretsiz;40;1;41;40;1;41;0;100;0;0;426.771;85.4
110590035;Diş Hekimliği Fakültesi;SAY;Ücretsiz;70;2;72;70;2;72;0;100;0;0;452.669;90.5
110510027;Eğitim Fakültesi;SAY;Ücretsiz;40;1;41;41;0;41;0;100;1;1;400.447;80.1
110510036;Eğitim Fakültesi;SAY;Ücretsiz;60;2;62;60;2;62;0;100;0;0;441.082;88.2
110510142;Eğitim Fakültesi;DİL;Ücretsiz;60;2;62;60;2;62;0;100;0;0;404.124;80.8
110590018;Eğitim Fakültesi;SÖZ;Ücretsiz;60;2;62;60;2;62;0;100;0;0;386.556;77.3
110510133;Eğitim Fakültesi;EA;Ücretsiz;60;2;62;60;2;62;0;100;1;1;418.626;83.7
110590031;Eğitim Fakültesi;EA;Ücretsiz;60;2;62;60;2;62;0;100;0;0;403.479;80.7
110590037;Eğitim Fakültesi;SÖZ;Ücretsiz;40;1;41;40;1;41;0;100;0;0;396.731;79.3
110590038;Gazipaşa Havacılık ve Uzay Bilimleri Fakültesi;EA;Ücretsiz;60;2;62;60;2;62;0;100;5;5;398.801;79.8
110590051;İktisadi ve İdari Bilimler Fakültesi;EA;Ücretsiz;50;2;52;52;0;52;0;100;2;2;357.953;71.6
110510115;İktisadi ve İdari Bilimler Fakültesi;EA;Ücretsiz;60;2;62;62;0;62;0;100;3;3;370.489;74.1
110510072;İktisadi ve İdari Bilimler Fakültesi;EA;Ücretsiz;80;2;82;82;0;82;0;100;3;3;366.137;73.2
110510099;İktisadi ve İdari Bilimler Fakültesi;EA;Ücretsiz;70;2;72;72;0;72;0;100;2;2;369.387;73.9
110590022;Rafet Kayış Mühendislik Fakültesi;SAY;Ücretsiz;70;2;72;70;2;72;0;100;0;0;424.301;84.9
110590019;Rafet Kayış Mühendislik Fakültesi;SAY;Ücretsiz;70;2;72;72;0;72;0;100;1;1;418.599;83.7
110510045;Rafet Kayış Mühendislik Fakültesi;SAY;Ücretsiz;60;2;62;62;0;62;0;100;0;0;406.237;81.2
110590032;Rafet Kayış Mühendislik Fakültesi;SAY;Ücretsiz;40;1;41;21;0;21;20;51.2;0;5;412.33;82.5
110510151;Rafet Kayış Mühendislik Fakültesi;SAY;Ücretsiz;30;1;31;9;0;9;22;29;0;2;401.438;80.3
110590020;Rafet Kayış Mühendislik Fakültesi;SAY;Ücretsiz;60;2;62;62;0;62;0;100;3;3;400.749;80.1
110590023;Rafet Kayış Mühendislik Fakültesi;SAY;Ücretsiz;30;1;31;12;0;12;19;38.7;0;6;415.672;83.1
110590033;Rafet Kayış Mühendislik Fakültesi;SAY;Ücretsiz;60;2;62;62;0;62;0;100;0;0;406.783;81.4
110510106;Rafet Kayış Mühendislik Fakültesi;SAY;Ücretsiz;20;1;21;4;0;4;17;19;1;0;400.125;80
110590039;Sağlık Bilimleri Fakültesi;SAY;Ücretsiz;60;2;62;60;2;62;0;100;0;0;434.6;86.9
110590040;Sağlık Bilimleri Fakültesi;SAY;Ücretsiz;60;2;62;60;2;62;0;100;0;0;419.773;84
110590034;Sağlık Bilimleri Fakültesi;SAY;Ücretsiz;80;2;82;80;2;82;0;100;0;0;415.079;83
110590041;Sanat. Tasarım ve Mimarlık Fakültesi;SAY;Ücretsiz;70;2;72;72;0;72;0;100;0;0;420.465;84.1
110510018;Tıp Fakültesi;SAY;Ücretsiz;110;3;113;110;3;113;0;100;0;0;462.696;92.5
110510169;Turizm Fakültesi;SÖZ;Ücretsiz;60;2;62;60;2;62;0;100;2;2;384.067;76.8
110510081;Turizm Fakültesi;EA;Ücretsiz;60;2;62;62;0;62;0;100;1;1;361.957;72.4
206910063;İktisadi ve İdari Bilimler Fakültesi;EA;Burslu;2;0;2;2;0;2;0;100;0;0;394.8;79
206910081;İktisadi ve İdari Bilimler Fakültesi;EA;%50 İndirimli;13;0;13;1;0;1;12;7.7;1;0;266.609;53.3
206990054;Mimarlık Fakültesi;SAY;Burslu;5;0;5;5;0;5;0;100;0;0;417.983;83.6
206990055;Mimarlık Fakültesi;SAY;%50 İndirimli;25;0;25;0;0;0;25;0;0;0;0;0
206910027;Mimarlık Fakültesi;SAY;Burslu;4;0;4;4;0;4;0;100;0;0;426.521;85.3
206910045;Mimarlık Fakültesi;SAY;%50 İndirimli;21;0;21;1;0;1;20;4.8;0;0;429.5;85.9
206990060;Mühendislik Fakültesi;SAY;Burslu;3;0;3;3;0;3;0;100;0;0;430.433;86.1
206990061;Mühendislik Fakültesi;SAY;%50 İndirimli;17;0;17;4;0;4;13;23.5;0;4;431.751;86.4
206910115;Sanat ve Tasarım Fakültesi;SÖZ;Burslu;6;0;6;6;0;6;0;100;0;0;397.316;79.5
206910133;Sanat ve Tasarım Fakültesi;SÖZ;%50 İndirimli;34;0;34;31;0;31;3;91.2;6;3;352.391;70.5
206990063;Sanat ve Tasarım Fakültesi;SÖZ;Burslu;3;0;3;3;0;3;0;100;0;0;354.916;71
206990064;Sanat ve Tasarım Fakültesi;SÖZ;%50 İndirimli;17;0;17;2;0;2;15;11.8;1;0;312.249;62.4
202911019;Diş Hekimliği Fakültesi ;SAY;Ücretli;61;0;61;21;0;21;40;34.4;0;0;442.556;88.5
202911001;Diş Hekimliği Fakültesi ;SAY;Burslu;15;0;15;15;0;15;0;100;0;0;458.79;91.8
202911037;Diş Hekimliği Fakültesi ;SAY;%25 İndirimli;24;0;24;24;0;24;0;100;0;0;454.813;91
202910666;Eczacılık Fakültesi;SAY;Ücretli;40;0;40;40;0;40;0;100;0;0;444.835;89
202910675;Eczacılık Fakültesi;SAY;Burslu;12;0;12;12;0;12;0;100;0;0;449.521;89.9
202910693;Eczacılık Fakültesi;SAY;%25 İndirimli;28;0;28;28;0;28;0;100;0;0;454.429;90.9
202990164;Güzel Sanatlar ve Tasarım Fakültesi;SÖZ;Burslu;10;0;10;10;0;10;0;100;0;0;386.03;77.2
202990165;Güzel Sanatlar ve Tasarım Fakültesi;SÖZ;%50 İndirimli;5;0;5;2;0;2;3;40;0;0;341.139;68.2
202910418;Güzel Sanatlar ve Tasarım Fakültesi;EA;Burslu;10;0;10;10;0;10;0;100;2;2;369.964;74
202910427;Güzel Sanatlar ve Tasarım Fakültesi;EA;%50 İndirimli;10;0;10;0;0;0;10;0;0;0;0;0
202910287;Hukuk Fakültesi ;EA;Burslu;60;0;60;60;0;60;0;100;0;0;432.36;86.5
202910781;Hukuk Fakültesi ;EA;%50 İndirimli;60;0;60;60;0;60;0;100;2;2;412.042;82.4
202910736;Hukuk Fakültesi ;EA;Burslu;3;0;3;3;0;3;0;100;0;0;452.186;90.4
202910799;Hukuk Fakültesi ;EA;%50 İndirimli;20;0;20;13;0;13;7;65;0;3;420.74;84.1
202910463;İktisadi. İdari ve Sosyal Bilimler Fakültesi;EA;Burslu;15;0;15;15;0;15;0;100;1;1;370.096;74
202910481;İktisadi. İdari ve Sosyal Bilimler Fakültesi;EA;%50 İndirimli;5;0;5;5;0;5;0;100;3;3;333.222;66.6
202911073;İktisadi. İdari ve Sosyal Bilimler Fakültesi;EA;Ücretli;10;0;10;10;0;10;0;100;1;1;383.144;76.6
202910251;İktisadi. İdari ve Sosyal Bilimler Fakültesi;EA;Burslu;9;0;9;9;0;9;0;100;0;0;404.584;80.9
202910806;İktisadi. İdari ve Sosyal Bilimler Fakültesi;EA;%50 İndirimli;39;0;39;39;0;39;0;100;1;1;389.665;77.9
202910506;İktisadi. İdari ve Sosyal Bilimler Fakültesi;EA;Burslu;15;0;15;15;0;15;0;100;1;1;390.877;78.2
202910524;İktisadi. İdari ve Sosyal Bilimler Fakültesi;EA;%50 İndirimli;5;0;5;3;0;3;2;60;0;0;340.235;68
202910612;İktisadi. İdari ve Sosyal Bilimler Fakültesi;EA;Burslu;15;0;15;15;0;15;0;100;1;1;384.834;77
202910639;İktisadi. İdari ve Sosyal Bilimler Fakültesi;EA;%50 İndirimli;5;0;5;2;0;2;3;40;0;1;330.705;66.1
202910199;İktisadi. İdari ve Sosyal Bilimler Fakültesi;EA;Burslu;15;0;15;15;0;15;0;100;0;0;396.662;79.3
202910206;İktisadi. İdari ve Sosyal Bilimler Fakültesi;EA;%50 İndirimli;5;0;5;1;0;1;4;20;0;0;428.218;85.6
202911497;İşletme Fakültesi;EA;Burslu;12;0;12;12;0;12;0;100;0;0;385.629;77.1
202911504;İşletme Fakültesi;EA;%50 İndirimli;8;0;8;5;0;5;3;62.5;1;3;366.646;73.3
202990170;İşletme Fakültesi;EA;Burslu;12;0;12;12;0;12;0;100;0;0;367.483;73.5
202990171;İşletme Fakültesi;EA;%50 İndirimli;8;0;8;1;0;1;7;12.5;1;3;309.539;61.9
202990166;İşletme Fakültesi;EA;Burslu;15;0;15;15;0;15;0;100;0;0;385.669;77.1
202990167;İşletme Fakültesi;EA;%50 İndirimli;10;0;10;2;0;2;8;20;0;3;355.354;71.1
202910093;Mühendislik ve Doğa Bilimleri Fakültesi;SAY;Burslu;17;0;17;17;0;17;0;100;0;0;428.34;85.7
202910109;Mühendislik ve Doğa Bilimleri Fakültesi;SAY;%50 İndirimli;8;0;8;8;0;8;0;100;1;1;399.017;79.8
202910118;Mühendislik ve Doğa Bilimleri Fakültesi;SAY;Burslu;15;0;15;15;0;15;0;100;1;1;430.156;86
202910127;Mühendislik ve Doğa Bilimleri Fakültesi;SAY;%50 İndirimli;10;0;10;1;0;1;9;10;0;0;391.953;78.4
202910136;Mühendislik ve Doğa Bilimleri Fakültesi;SAY;Burslu;13;0;13;13;0;13;0;100;0;0;425.406;85.1
202910145;Mühendislik ve Doğa Bilimleri Fakültesi;SAY;%50 İndirimli;8;0;8;3;0;3;5;37.5;0;3;409.781;82
202990172;Mühendislik ve Doğa Bilimleri Fakültesi;EA;Burslu;8;0;8;8;0;8;0;100;0;0;410.688;82.1
202990173;Mühendislik ve Doğa Bilimleri Fakültesi;EA;%50 İndirimli;42;0;42;42;0;42;0;100;6;6;373.036;74.6
202910657;Mühendislik ve Doğa Bilimleri Fakültesi;EA;Burslu;6;0;6;6;0;6;0;100;0;0;410.283;82.1
202910648;Mühendislik ve Doğa Bilimleri Fakültesi;EA;%50 İndirimli;34;0;34;34;0;34;0;100;4;4;374.385;74.9
202910587;Mühendislik ve Doğa Bilimleri Fakültesi;SAY;Burslu;12;0;12;12;0;12;0;100;0;0;412.727;82.5
202910603;Mühendislik ve Doğa Bilimleri Fakültesi;SAY;%50 İndirimli;8;0;8;0;0;0;8;0;0;0;0;0
202910551;Mühendislik ve Doğa Bilimleri Fakültesi;SAY;Burslu;12;0;12;12;0;12;0;100;0;0;393.816;78.8
202990174;Mühendislik ve Doğa Bilimleri Fakültesi;SAY;%50 İndirimli;8;0;8;1;0;1;7;12.5;0;0;419.345;83.9
202911249;Mühendislik ve Doğa Bilimleri Fakültesi;SAY;Burslu;15;0;15;15;0;15;0;100;0;0;411.638;82.3
202911258;Mühendislik ve Doğa Bilimleri Fakültesi;SAY;%50 İndirimli;15;0;15;0;0;0;15;0;0;0;0;0
202910172;Mühendislik ve Doğa Bilimleri Fakültesi;SAY;Burslu;12;0;12;12;0;12;0;100;0;0;431.01;86.2
202910727;Mühendislik ve Doğa Bilimleri Fakültesi;SAY;%50 İndirimli;13;0;13;0;0;0;13;0;0;0;0;0
202990175;Mühendislik ve Doğa Bilimleri Fakültesi;SAY;Burslu;20;0;20;20;0;20;0;100;0;0;429.151;85.8
202990176;Mühendislik ve Doğa Bilimleri Fakültesi;SAY;%50 İndirimli;10;0;10;10;0;10;0;100;0;0;405.488;81.1
202910754;Tıp Fakültesi;SAY;Ücretli;33;0;33;33;0;33;0;100;0;0;459.965;92
202910763;Tıp Fakültesi;SAY;Burslu;9;0;9;9;0;9;0;100;0;0;477.99;95.6
202910772;Tıp Fakültesi;SAY;%25 İndirimli;18;0;18;18;0;18;0;100;0;0;455.287;91.1
202990168;Uygulamalı Bilimler Fakültesi;SÖZ;Burslu;5;0;5;5;0;5;0;100;1;0;416.534;83.3
202990169;Uygulamalı Bilimler Fakültesi;SÖZ;%50 İndirimli;27;0;27;25;0;25;2;92.6;2;4;349.408;69.9
202911425;Uygulamalı Bilimler Fakültesi;EA;Burslu;5;0;5;5;0;5;0;100;0;0;392.56;78.5
202911434;Uygulamalı Bilimler Fakültesi;EA;%50 İndirimli;30;0;30;30;0;30;0;100;3;3;363.081;72.6
100910019;Eğitim Fakültesi;SAY;Ücretsiz;30;1;31;31;0;31;0;100;1;1;418.446;83.7
100910028;Eğitim Fakültesi;SAY;Ücretsiz;50;2;52;50;2;52;0;100;0;0;444.193;88.8
100910231;Eğitim Fakültesi;DİL;Ücretsiz;60;2;62;60;2;62;0;100;3;3;403.677;80.7
100910037;Eğitim Fakültesi;SÖZ;Ücretsiz;60;2;62;60;2;62;0;100;2;2;393.267;78.7
100910082;Eğitim Fakültesi;EA;Ücretsiz;60;2;62;60;2;62;0;100;1;1;413.669;82.7
100910046;Eğitim Fakültesi;EA;Ücretsiz;60;2;62;60;2;62;0;100;0;0;416.921;83.4
100910055;Eğitim Fakültesi;SÖZ;Ücretsiz;50;2;52;51;1;52;0;100;1;1;380.831;76.2
100910064;Eğitim Fakültesi;SÖZ;Ücretsiz;50;2;52;50;2;52;0;100;0;0;384.911;77
100910143;Fen-Edebiyat Fakültesi;SAY;Ücretsiz;30;1;31;31;0;31;0;100;2;2;397.474;79.5
100910204;Fen-Edebiyat Fakültesi;SÖZ;Ücretsiz;60;2;62;62;0;62;0;100;5;5;344.018;68.8
100930102;Fen-Edebiyat Fakültesi;SÖZ;İÖ-Ücretli;50;2;52;52;0;52;0;100;4;4;333.305;66.7
100910249;Fen-Edebiyat Fakültesi;SÖZ;Ücretsiz;60;2;62;61;1;62;0;100;1;1;352.298;70.5
100930138;Fen-Edebiyat Fakültesi;SÖZ;İÖ-Ücretli;50;2;52;52;0;52;0;100;5;5;349.47;69.9
100910267;İlahiyat Fakültesi;SÖZ;Ücretsiz;110;3;113;110;3;113;0;100;7;7;381.429;76.3
100930147;İlahiyat Fakültesi;SÖZ;İÖ-Ücretli;110;3;113;113;0;113;0;100;3;3;366.856;73.4
100990034;Merzifon İktisadi ve İdari Bilimler Fakültesi;EA;Ücretsiz;40;1;41;40;1;41;0;100;0;0;374.211;74.8
100990022;Merzifon İktisadi ve İdari Bilimler Fakültesi;EA;Ücretsiz;30;1;31;31;0;31;0;100;0;0;341.791;68.4
100990038;Merzifon İktisadi ve İdari Bilimler Fakültesi;EA;Ücretsiz;50;2;52;52;0;52;0;100;4;4;354.362;70.9
100910258;Mimarlık Fakültesi;SAY;Ücretsiz;40;1;41;41;0;41;0;100;2;2;390.303;78.1
100910276;Mimarlık Fakültesi;SAY;Ücretsiz;1;0;1;0;0;0;1;0;0;0;0;0
100910152;Mimarlık Fakültesi;SAY;Ücretsiz;50;2;52;52;0;52;0;100;1;1;380.822;76.2
100990029;Sağlık Bilimleri Fakültesi;SAY;Ücretsiz;60;2;62;60;2;62;0;100;0;0;426.025;85.2
100990030;Sağlık Bilimleri Fakültesi;SAY;Ücretsiz;100;3;103;100;3;103;0;100;0;0;427.558;85.5
100990037;Teknoloji Fakültesi;SAY;Ücretsiz;50;2;52;52;0;52;0;100;2;2;402.732;80.5
100910161;Teknoloji Fakültesi;SAY;Ücretsiz;50;2;52;11;0;11;41;21.2;0;1;390.432;78.1
100910213;Teknoloji Fakültesi;SAY;Ücretsiz;25;1;26;4;0;4;22;15.4;0;1;413.22;82.6
100910285;Tıp Fakültesi;SAY;Ücretsiz;40;1;41;40;1;41;0;100;0;0;472.844;94.6
100990039;Yabancı Diller Yüksekokulu;DİL;Ücretsiz;60;2;62;62;0;62;0;100;1;1;385.081;77
101010801;Açıköğretim Fakültesi;EA;AÖ-Ücretli;250;7;257;257;0;257;0;100;78;42;338.107;67.6
101011192;Açıköğretim Fakültesi;SÖZ;AÖ-Ücretli;2500;63;2563;2563;0;2563;0;100;769;227;339.281;67.9
101011226;Açıköğretim Fakültesi;EA;AÖ-Ücretli;1750;44;1794;1794;0;1794;0;100;539;127;379.185;75.8
101011208;Açıköğretim Fakültesi;EA;AÖ-Ücretli;500;13;513;512;1;513;0;100;154;42;391.885;78.4
101010819;Açıköğretim Fakültesi;EA;AÖ-Ücretli;1000;25;1025;1025;0;1025;0;100;308;118;355.939;71.2
101010916;Açıköğretim Fakültesi;SÖZ;AÖ-Ücretli;3000;75;3075;2313;0;2313;762;75.2;694;285;329.006;65.8
101010828;Açıköğretim Fakültesi;SÖZ;AÖ-Ücretli;4000;100;4100;2613;0;2613;1487;63.7;784;332;336.484;67.3
101011235;Açıköğretim Fakültesi;EA;AÖ-Ücretli;600;15;615;615;0;615;0;100;185;92;357.56;71.5
